country,code,region,region_noHICgroup,incgroup2,incgroup3,incgroup4,fragile,survey,year,status,cohort,parent,child,obs,P1,P2,P3,P4,P5,C1,C2,C3,C4,C5,MEANp,MEANc,SDp,SDc,MLD_psu,CAT,YOS,DIF,MIX,CAT_ISCED0,CAT_ISCED1,CAT_ISCED2,CAT_ISCED34,CAT_ISCED5678,COR,BETA,MU050,BHQ4,Q4Q4,BHQ1,BHQ2,BHQ3,Q4BH,Q4child
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,max,daughter,288,.054916706,.2905286,.41562596,.17265901,.066269726,.013161263,.13849071,.258522,.4225539,.16727212,8.0159483,10.42376,3.8358753,3.9347231,.44028205,.63892114,.61087364,2.7655756,.63758945,.9201138,.85346305,.57377225,.3453069,0,.38994357,.39999214,39.294682,.10411425,.5213114,.35937759,.31554526,.22096291,.23493941,.21912949
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,max,son,225,.028243596,.32326835,.34479088,.2240212,.079675958,.021997038,.093064263,.22118774,.44436172,.21938923,8.3184061,11.056771,3.8168635,3.9539297,.34576356,.67284626,.65244353,3.0006149,.68896711,1,.89701575,.70491338,.25876331,0,.36642799,.37958667,45.135693,.18254372,.5162068,.28144848,.30715647,.23335156,.2680513,.29136765
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,mom,all,515,.078233115,.37398678,.38270763,.12504441,.040028069,.01700303,.11773892,.24319123,.43256938,.18949743,7.0474949,10.701511,3.6856165,3.9451127,.2865437,.74041247,.73043507,3.8700147,.74280411,.96898258,.89073402,.67241436,.3559362,0,.28119624,.30099463,43.495831,.1601046,.44017962,.29609478,.29722658,.24657407,.33365014,.2512117
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,mom,daughter,290,.083563551,.37024921,.39224011,.11595834,.037988782,.013046789,.13728614,.26062232,.42322752,.16581722,6.9908218,10.420074,3.7285614,3.9221783,.44028205,.72773421,.71215278,3.7021515,.72374123,.94795662,.88539529,.61999148,.43008059,0,.33071575,.34788916,41.087372,.13648355,.42628163,.32403815,.30389532,.23558298,.33420074,.22064607
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,mom,son,225,.071504451,.37870473,.37067467,.13651384,.042602289,.021997038,.093064263,.22118774,.44436172,.21938923,7.1190343,11.056771,3.6376266,3.9539297,.34576356,.75649351,.75351298,4.082931,.7668674,1,.89732265,.7424382,.27643567,0,.21665362,.23549233,46.708767,.19018938,.45811936,.26023477,.28886434,.26071152,.33206081,.28979507
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,avg,all,420,.023182059,.23008077,.40395737,.25660542,.086174391,.018868731,.12170624,.20448788,.35470209,.30023506,8.4149389,11.197372,3.5720422,4.2291145,.25533631,.63874078,.71025974,3.1330795,.64029902,.79559845,.81647795,.63538671,.47048521,0,.42462516,.50273436,39.396374,.12473302,.50768811,.36278698,.31277353,.19478576,.20350687,.2513766
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,avg,daughter,232,.019832265,.17468017,.42137787,.2835246,.10058507,.033349916,.11424159,.1866807,.37589005,.28983772,8.8502302,11.083283,3.5783067,4.3181601,.48293421,.6156162,.67649192,2.6012766,.61992383,.57770497,.84640723,.63376766,.44910011,0,.44108891,.53228873,37.011066,.097668804,.45577544,.37368464,.32581782,.20282871,.22467932,.22614095
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,avg,son,188,.027546782,.30226678,.38125879,.22153014,.067397527,0,.13143255,.22769029,.32709458,.3137826,7.8477635,11.346029,3.4927619,4.1172175,.42973065,.66779953,.75400406,3.8013506,.66684747,1,.79394144,.63771832,.50614733,0,.42256388,.49811223,41.821724,.14211416,.6050027,.37804532,.29851884,.18592037,.15717663,.28425822
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,dad,all,421,.029685799,.26065359,.37702227,.24729089,.085347459,.018810887,.12133314,.20692657,.35361475,.29931468,8.6818953,11.187571,3.8094923,4.2263222,.25533631,.67726505,.65054935,3.0423844,.66570032,.84086925,.8654657,.65252805,.49696937,0,.37799719,.41935715,40.406414,.13274468,.45873949,.34643009,.31285703,.21076897,.26108855,.25116584
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,dad,daughter,232,.019832265,.22292919,.37082642,.27483973,.11157238,.033349916,.11424159,.1866807,.37589005,.28983772,9.2242947,11.083283,3.8074236,4.3181601,.48293421,.66812044,.61840248,2.613579,.64748633,.57770497,.87964958,.66552079,.50657582,0,.36593151,.41501838,38.180721,.10309188,.41899061,.34791684,.31580505,.23318623,.28211549,.22757944
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,dad,son,189,.042434499,.30946213,.38503855,.21164767,.051417131,0,.13050833,.23312105,.3247945,.31157613,7.9801264,11.3225,3.7059333,4.1122246,.42973065,.68834627,.69178689,3.5619981,.68926603,1,.85224581,.63633823,.48082948,0,.4184975,.46437851,42.400997,.16537736,.53843611,.33800533,.30949706,.18712026,.21803233,.2816824
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,max,all,420,.023182059,.22347561,.37679136,.27001664,.10653436,.018868731,.12170624,.20448788,.35470209,.30023506,9.0884743,11.197372,3.8383014,4.2291145,.25533631,.63324988,.59540522,2.7191088,.62628871,.79559845,.82685041,.62664145,.46830243,0,.38094297,.41973031,40.064827,.12542625,.49935386,.36033466,.30951744,.20472166,.22323953,.25130478
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,max,daughter,232,.019832265,.17468017,.39466774,.27424911,.13657071,.033349916,.11424159,.1866807,.37589005,.28983772,9.5243368,11.083283,3.8520558,4.3181601,.48293421,.63021648,.57124907,2.3654451,.61727065,.57770497,.84640723,.64062232,.48133841,0,.393426,.44103113,37.80315,.08621043,.43376011,.38048831,.31217554,.22112572,.23699199,.22639407
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,max,son,188,.027546782,.28705516,.35349873,.26450178,.067397527,0,.13143255,.22769029,.32709458,.3137826,8.5205526,11.346029,3.7552934,4.1172175,.42973065,.63690925,.62661183,3.1457465,.63803911,1,.81134391,.60630304,.45069084,0,.38143194,.41819322,41.967773,.15383202,.6005339,.37000579,.30655178,.18681149,.19379592,.28376299
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,mom,all,422,.049004242,.28487733,.38822562,.21530148,.062591322,.01875494,.12097227,.20325467,.35508478,.30193335,8.0946236,11.221292,3.7930055,4.2282095,.25533631,.68717557,.66820973,3.4462667,.69128042,.90388846,.8156876,.65567809,.52460402,0,.40930006,.45626256,40.369667,.1504014,.49736023,.34848559,.29857618,.20253684,.20385832,.25135785
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,mom,daughter,233,.03718045,.24107979,.41834959,.23070054,.072689615,.033201039,.1137316,.18584733,.37867618,.28854385,8.4561825,11.096304,3.7705977,4.3128748,.48293421,.6587013,.63692468,3.0063443,.66232669,.77575099,.78607416,.6471681,.52764803,0,.4625743,.52910048,37.326435,.11373573,.45954272,.37546492,.30590293,.19512011,.18485421,.22641683
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,mom,son,189,.064354725,.34173834,.34911656,.19530936,.049481008,0,.13037263,.22585411,.32445675,.31931651,7.6252217,11.38356,3.7806563,4.1217089,.42973065,.7232402,.70859236,4.0034595,.72887015,1,.84280962,.6689173,.51993591,0,.35232517,.38410836,43.362999,.17902747,.55940729,.31989405,.29104963,.21002886,.2338524,.28373808
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,avg,all,513,.010101879,.12932354,.33075649,.38991225,.13990584,.021103209,.080552906,.10935946,.33456016,.45442426,9.7585344,12.510892,3.5480478,4.1261225,.27776214,.67617315,.69497424,3.2677329,.691796,.78814316,.83386773,.70369518,.59762263,0,.36936143,.42954057,39.004478,.12502165,.41033527,.38538086,.31991449,.16968298,.23428236,.2515561
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,avg,daughter,276,.0028828487,.12187985,.30953807,.42459297,.14110626,0,.093364604,.095541917,.28804058,.52305293,9.9295034,12.962085,3.4447405,3.8719802,.52882254,.70387948,.73283619,3.5932107,.72419137,1,.81398737,.69838142,.67427051,0,.40005893,.4496769,42.302765,.17908779,.4383724,.37250593,.30186635,.16513,.18421248,.29667017
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,avg,son,237,.018195415,.13766897,.3545453,.35103032,.13856001,.044762839,.066189207,.12485085,.38671508,.37748203,9.5668545,12.005042,3.6580954,4.3462472,.48009458,.6452024,.65237111,2.9039056,.65547627,.75051081,.85360008,.7088964,.49368149,0,.33496979,.39798349,39.655273,.090317801,.39070347,.39809036,.33764538,.17394646,.28870279,.20097692
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,dad,all,514,.013879183,.15153831,.34913397,.34493691,.14051165,.021050157,.080350399,.1115985,.33371907,.45328185,9.9853802,12.499552,3.8316281,4.1271234,.27776214,.70620853,.64203072,3.1852303,.70977813,.84618896,.84230936,.72325093,.62353432,0,.35854393,.38619485,39.09996,.141496,.41741508,.3933095,.30358016,.16618222,.25159171,.25101024
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,dad,daughter,277,.01004759,.15705849,.30633652,.39166629,.13489111,0,.092921533,.099834166,.28667364,.5205707,10.163496,12.938537,3.8099916,3.8778348,.52882254,.72858202,.66247082,3.4666929,.73828155,1,.8267045,.7300536,.68112099,0,.37188053,.37850249,44.626595,.17948352,.43123704,.39278606,.26183996,.16589047,.2135648,.2849049
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,dad,son,237,.018195415,.14531992,.39734465,.29229695,.14684309,.044762839,.066189207,.12485085,.38671508,.37748203,9.7847338,12.005042,3.8539059,4.3462472,.48009458,.68065208,.61877233,2.8637252,.67766953,.75051081,.86130792,.71734297,.53661048,0,.34049112,.3839893,37.713245,.10336713,.40128118,.39378539,.34152627,.16503948,.29433575,.21282844
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,max,all,513,.010101879,.12374812,.32915503,.37872916,.1582658,.021103209,.080552906,.10935946,.33456016,.45442426,10.40937,12.510892,3.7295601,4.1261225,.27776214,.67156386,.60345829,2.7681122,.684484,.78814316,.8263827,.69331235,.5989663,0,.36003086,.39831278,39.065544,.13232388,.42540407,.38677734,.32356828,.16478619,.23508924,.25121233
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,max,daughter,276,.0028828487,.11631175,.30619869,.41829029,.15631643,0,.093364604,.095541917,.28804058,.52305293,10.634737,12.962085,3.6191628,3.8719802,.52882254,.69112635,.61952972,3.0266738,.71236771,1,.80508256,.67690742,.66771901,0,.37506393,.4012641,42.800617,.1562594,.4537757,.37349519,.31238973,.15785567,.18966122,.29251653
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,max,son,237,.018195415,.13208532,.35489228,.33437568,.16045131,.044762839,.066189207,.12485085,.38671508,.37748203,10.156703,12.005042,3.8413994,4.3462472,.48009458,.64952362,.58525842,2.4768012,.65322244,.75051081,.84741133,.70918101,.50254065,0,.33779722,.38219148,37.335629,.0936893,.39453486,.39986527,.33474144,.17170399,.28464961,.20490463
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,mom,all,513,.029568158,.14263187,.38950318,.33576393,.10253286,.021103209,.080552906,.10935946,.33456016,.45442426,9.5166044,12.510892,3.7170086,4.1261225,.27776214,.71004874,.67121118,3.4224086,.72757727,.9276197,.90104938,.72878516,.58801705,0,.33896592,.37627435,40.310505,.15258561,.42251974,.36921179,.30889383,.16930877,.23183246,.25081208
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,mom,daughter,276,.020135138,.13532698,.39258951,.34780511,.10414327,0,.093364604,.095541917,.28804058,.52305293,9.6661215,12.962085,3.594985,3.8719802,.52882254,.75416571,.70694858,3.7540157,.7741996,1,.93552613,.7394135,.68602043,0,.3805885,.409913,42.233128,.18351255,.44809154,.35178113,.30040357,.16430278,.17843413,.28827119
Albania,ALB,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,mom,son,237,.040143885,.15082167,.38604295,.32226411,.10072737,.044762839,.066189207,.12485085,.38671508,.37748203,9.3489752,12.005042,3.8498335,4.3462472,.48009458,.66077536,.63099867,3.0520434,.6753071,.88691777,.86636716,.71666723,.46943349,0,.29572242,.33385414,41.38784,.11977711,.3936007,.38764349,.31778523,.17479415,.29404253,.20881519
Argentina,ARG,Latin America & Caribbean,Latin America & Caribbean,Developing economies,Middle income,Upper middle income,No,LATINOBAROMETRO,2017,Retrospective question,1940,max,all,844,.52144957,.34954968,.02528289,.093651943,.010065915,.26468709,.33965018,.11759398,.24120525,.036863502,4.9050894,8.0206861,4.0056987,3.8773727,.84300369,.49441609,.69416213,3.1806788,.49325782,.55679685,.47215691,.65628844,.18646367,0,.56634855,.54820508,40.177521,.10855366,.49878851,.42353007,.26573259,.20218369,.22398679,.25042272
Argentina,ARG,Latin America & Caribbean,Latin America & Caribbean,Developing economies,Middle income,Upper middle income,No,LATINOBAROMETRO,2017,Retrospective question,1940,max,daughter,430,.50292635,.33919674,.034647889,.11246748,.010761515,.25388953,.35856676,.094759524,.25188494,.040899254,5.0499606,8.1070251,4.1816301,3.9201167,.95337141,.4864153,.6850965,3.1180375,.48614919,.57327491,.44472966,.63570786,.17773005,0,.56538975,.53003103,40.46188,.11646625,.53515071,.40532708,.29087648,.1873302,.22813399,.26484236
Argentina,ARG,Latin America & Caribbean,Latin America & Caribbean,Developing economies,Middle income,Upper middle income,No,LATINOBAROMETRO,2017,Retrospective question,1940,max,son,414,.54098743,.36046973,.015404898,.073805749,.0093322108,.27607611,.31969741,.14167924,.22994056,.03260668,4.7522821,7.9296184,3.8104753,3.8344386,.94234639,.50284296,.70371062,3.2466564,.50075579,.54063898,.49937931,.70511276,.20050123,0,.56757367,.57114303,39.897652,.10066703,.50334233,.44160911,.24075611,.21696773,.19807981,.23521319
Argentina,ARG,Latin America & Caribbean,Latin America & Caribbean,Developing economies,Middle income,Upper middle income,No,LATINOBAROMETRO,2017,Retrospective question,1950,max,all,1243,.44942132,.40145054,.019384127,.11144276,.01830126,.17658475,.34169427,.11680993,.29984739,.065063648,5.7031188,8.9960041,3.9197378,3.9206853,.73211479,.58272469,.71915454,3.3806677,.58268601,.66724306,.58596265,.79957676,.19250001,0,.58659333,.58673507,40.758434,.10362621,.51594782,.40048498,.30036715,.19552165,.19686757,.25030282
Argentina,ARG,Latin America & Caribbean,Latin America & Caribbean,Developing economies,Middle income,Upper middle income,No,LATINOBAROMETRO,2017,Retrospective question,1950,max,daughter,690,.43281889,.41134372,.023789441,.11149208,.020555882,.16640282,.32875335,.10671999,.33206081,.066063002,5.7841063,9.1985769,3.9680071,3.9721022,.85128826,.59380758,.72294861,3.527178,.59062386,.67162502,.62001991,.77482271,.15638275,0,.58871484,.58932239,40.981644,.1052684,.54041696,.39388797,.3054654,.19537823,.17416701,.27514493
Argentina,ARG,Latin America & Caribbean,Latin America & Caribbean,Developing economies,Middle income,Upper middle income,No,LATINOBAROMETRO,2017,Retrospective question,1950,max,son,553,.47002867,.38917089,.013916143,.11138155,.015502771,.18922281,.35775682,.12933379,.25986332,.063823231,5.6025944,8.744565,3.8601925,3.8446448,.90945476,.56903905,.71446943,3.1997488,.57283342,.66223472,.54128146,.85210127,.2373741,0,.58334148,.58099192,40.498753,.096093237,.48367995,.40812871,.29441035,.19567691,.2268108,.21946821
Argentina,ARG,Latin America & Caribbean,Latin America & Caribbean,Developing economies,Middle income,Upper middle income,No,LATINOBAROMETRO,2017,Retrospective question,1960,max,all,1320,.299496,.44980675,.037589163,.18282697,.030281138,.072748847,.29049131,.14383757,.40719244,.08572983,7.0733933,10.312203,3.8805463,3.5558259,.71904886,.61041212,.71875316,3.3849685,.60696352,.8287766,.63371825,.70347488,.17622735,0,.51749146,.47418827,42.944248,.12523851,.557917,.35855886,.30303636,.21316627,.15858382,.25034249
